Name,GUID,UUID,Description
TADPOLE_06,aad197e7-b335-423b-a718-384f1774e5de,aad197e7-b335-423b-18a7-4f387417dee5,
TADPOLE_07,bbc4f0e0-38fd-40da-af69-0660ce53d92a,bbc4f0e0-38fd-40da-69af-600653ce2ad9,
TADPOLE_08,488c84ef-24a7-4d56-8343-0eba225eb842,488c84ef-24a7-4d56-4383-ba0e5e2242b8,
TADPOLE_09,b2666bd3-eeba-4bea-8395-673ccb9930ed,b2666bd3-eeba-4bea-9583-3c6799cbed30,
TADPOLE_10,08b493da-3bbc-41f9-848d-73b7b9ecfacd,08b493da-3bbc-41f9-8d84-b773ecb9cdfa,
TADPOLE_11,efc0b8ab-5ab2-4859-b1e7-6aa244d35f70,efc0b8ab-5ab2-4859-e7b1-a26ad344705f,
TADPOLE_12,6cda55d9-75ce-490d-8636-5a16ffd7ccdb,6cda55d9-75ce-490d-3686-165ad7ffdbcc,
TADPOLE_13,814c5204-7803-4a5d-ab3e-4b5f976f37db,814c5204-7803-4a5d-3eab-5f4b6f97db37,
TADPOLE_14,38e0fbdf-f3bb-42ae-a6c6-def7a3009eec,38e0fbdf-f3bb-42ae-c6a6-f7de00a3ec9e,
TADPOLE_15,120777be-9221-4e7a-9dbc-295cb36faa0c,120777be-9221-4e7a-bc9d-5c296fb30caa,
TADPOLE_16,6661566d-269e-4497-9129-bd793fb5b9e8,6661566d-269e-4497-2991-79bdb53fe8b9,
TADPOLE_17,52ef4242-0716-4aeb-9800-0b98f97124a1,52ef4242-0716-4aeb-0098-980b71f9a124,
TADPOLE_18,a7b5acb7-0c12-4aad-9b2d-e9a9f1fd2f71,a7b5acb7-0c12-4aad-2d9b-a9e9fdf1712f,
TADPOLE_19,521814d2-8cf2-4da5-9dad-726d2973f4da,521814d2-8cf2-4da5-ad9d-6d727329daf4,
TADPOLE_20,b99ebe04-463e-427c-bb22-e3d7583c63e3,b99ebe04-463e-427c-22bb-d7e33c58e363,
TADPOLE_21,6c5dce0a-92a6-476a-a527-ff4c68c14a60,6c5dce0a-92a6-476a-27a5-4cffc168604a,
TADPOLE_22,34b507c8-c414-450b-824d-128fd9e57ed7,34b507c8-c414-450b-4d82-8f12e5d9d77e,
TADPOLE_23,2dd0903c-c5ff-454f-94e0-678a66bfa9c1,2dd0903c-c5ff-454f-e094-8a67bf66c1a9,
TADPOLE_24,bf2e5c5e-a664-4f71-a017-bc4def71d50d,bf2e5c5e-a664-4f71-17a0-4dbc71ef0dd5,
TADPOLE_25,27ec7196-c8ca-4b56-9b15-105b21c01281,27ec7196-c8ca-4b56-159b-5b10c0218112,
TADPOLE_ASSIGNED,089d4ca5-2cf0-4f54-84d9-1fdea055c93f,089d4ca5-2cf0-4f54-d984-de1f55a03fc9,
TADPOLE_NORMAL,a81294a2-e779-464f-8c8a-4e84f8e9da34,a81294a2-e779-464f-8a8c-844ee9f834da,
TADPOLE_POWERS_BLOCKED,dbbb5a43-a45f-4d6e-b6dd-eba372e8f294,dbbb5a43-a45f-4d6e-ddb6-a3ebe87294f2,|All tadpole special powers are blocked with this tag.|
TADPOLE_REFUSAL,e7aa40e4-05e4-41c4-a3ee-bc95d934d35c,e7aa40e4-05e4-41c4-eea3-95bc34d95cd3,
TADPOLE_TREE_UNLOCKED,efedb058-d4f5-4ab8-8add-bd5e32cdd9cd,efedb058-d4f5-4ab8-dd8a-5ebdcd32cdd9,
TALOS,c8650f16-4610-4648-95d1-18a44a1188b7,c8650f16-4610-4648-d195-a418114ab788,Player or NPC worships Talos.
TARGET_BOUND_CENTER,9d7b1a5a-c1ca-40d5-a7b9-aeaf9e512608,9d7b1a5a-c1ca-40d5-b9a7-afae519e0826,???
TELEPATHY,ad247b59-d101-4f04-99ef-471c65678662,ad247b59-d101-4f04-ef99-1c4767656286,For Dialog lines that are marked a Telephaty Internal Speech
TELEPORTER_HOLE_SMALL,263a8a31-154a-45dc-8479-5e75edc0cc75,263a8a31-154a-45dc-7984-755ec0ed75cc,
TELEPORTER_HOLE_TINY,2e6933bc-7c9b-4293-992b-49a07875c460,2e6933bc-7c9b-4293-2b99-a049757860c4,
TEMPUS,f6b88f18-328f-41c3-a579-e8a9b99c410b,f6b88f18-328f-41c3-79a5-a9e89cb90b41,|Player or NPC chose Tempus.|
TIAMAT,328683c2-8785-4b71-b128-7cec90df0abe,328683c2-8785-4b71-28b1-ec7cdf90be0a,|Player or NPC chose Tiamat.|
TIEFLING,aaef5d43-c6f3-434d-b11e-c763290dbe0c,aaef5d43-c6f3-434d-1eb1-63c70d290cbe,|Tiefling|
TIGER,91333a5b-4a98-4a91-a0a8-54facf62f373,91333a5b-4a98-4a91-a8a0-fa5462cf73f3,Species tag
Tool,273296fc-764e-4119-b36e-a2c2f29c96b1,273296fc-764e-4119-6eb3-c2a29cf2b196,
TORCH,a8139e1a-c593-4e0b-88cd-f703f888db83,a8139e1a-c593-4e0b-cd88-03f788f883db,Tag for setting Status VFX overrides.
TORCH_BLUE_FX,11504ff6-abb5-4e18-867a-2bd2eb3d8388,11504ff6-abb5-4e18-7a86-d22b3deb8883,
TORCH_CURSED_FX,b25e76da-ae10-4922-ade3-975cf393e77e,b25e76da-ae10-4922-e3ad-5c9793f37ee7,
TORCH_GREEN_FX,e749196a-3564-4420-9293-847bc2ee7cd2,e749196a-3564-4420-9392-7b84eec2d27c,
TORCH_LANTERN,6d68eef3-1ad6-4954-8ab8-447002138df1,6d68eef3-1ad6-4954-b88a-70441302f18d,A different kind of torch% with a hanging light.
TORCH_PURPLE_FX,678d693a-75dc-4b40-95a4-d331ce849249,678d693a-75dc-4b40-a495-31d384ce4992,
TORCH_REVOCATION_FX,6374d29f-eaed-4f95-8e1b-a9912190714c,6374d29f-eaed-4f95-1b8e-91a990214c71,
TORCH_TRUE_FX,2db3999b-8662-4e13-aba9-e55ef26e8e7e,2db3999b-8662-4e13-a9ab-5ee56ef27e8e,
TORTLE,be68063a-83d0-4e3b-8d03-8127888af222,be68063a-83d0-4e3b-038d-27818a8822f2,Character looks like a tortle
TOY,3c33430b-c7f0-4e26-907d-ab2a26ddb823,3c33430b-c7f0-4e26-7d90-2aabdd2623b8,Toys with which children play
TRADER,91d5ebc6-91ea-44db-8a51-216860d69b5b,91d5ebc6-91ea-44db-518a-6821d6605b9b,
TRICKSTER_HEDONIST,4978ed0d-9bb9-4d87-82e0-02e785512661,4978ed0d-9bb9-4d87-e082-e70251856126,
TRITON,c622d782-f676-444a-bb31-9657b0f1415b,c622d782-f676-444a-31bb-5796f1b05b41,Character looks like a triton
TROLL,df87ba10-f7bd-43f9-8af1-29dd378b3e29,df87ba10-f7bd-43f9-f18a-dd298b37293e,Species tag for Trolls
TRUESOUL,11491bda-fa57-44ed-a306-a13fdf8e3b82,11491bda-fa57-44ed-06a3-3fa18edf823b,| Became a true soul by using tadpoled convince a lot. |
TURNED_ADV,3f4cc1a0-fad8-4432-815d-f0803efea68e,3f4cc1a0-fad8-4432-5d81-80f0fe3e8ea6,Advantage on rolls against turned status
TURTLE,0f68567e-1e38-41d9-b2ca-2833195ab2f4,0f68567e-1e38-41d9-cab2-33285a19f4b2,Species tag
TYMORA,c0b03fe2-6495-4340-a0c8-ed6ccf206bcc,c0b03fe2-6495-4340-c8a0-6ced20cfcc6b,Player or NPC worships Tymora.
TYR,aa9a53ed-afad-4a6d-824c-ff0125986eb7,aa9a53ed-afad-4a6d-4c82-01ff9825b76e,|Player or NPC chose Tyr.|
UMBERLEE_PRIESTESS,dd51e703-36cc-416a-97c4-bdb83da2c463,dd51e703-36cc-416a-c497-b8bda23d63c4,
UND_ADMANTINEGOLEM_TAUNT,c70bfd7e-1287-42cd-bb5a-fa0f17bfcf38,c70bfd7e-1287-42cd-5abb-0ffabf1738cf,Used in the UND_ADMANTINEGOLEM_TAUNT status to determine Taunt Target for the AI.
UND_MONKAMULET_EQUIPPED,ee7b438e-10cf-4298-8e78-232b3a2211be,ee7b438e-10cf-4298-788e-2b23223abe11,
UND_SUSSUR_SUSCEPTIBLE,45dad4f3-f6f2-4b7f-8c2c-6324435847c9,45dad4f3-f6f2-4b7f-2c8c-24635843c947,|Set on magical items in the Underdark that could be affected by Sussur Flowers aura. Not intended to be seen by player.|
UND_SUSSURTREEANTIMAGIC,2c17c8a0-2aa4-49f3-8df2-9955762e51fc,2c17c8a0-2aa4-49f3-f28d-55992e76fc51,|Set on entities under with UND_SUSSURTREEANTIMAGIC status.|
UNDEAD,33c625aa-6982-4c27-904f-e47029a9b140,33c625aa-6982-4c27-4f90-70e4a92940b1,Type Tag for undead-type monsters
UNDEAD_BEAST,1d156657-b014-48fa-b34c-327763480627,1d156657-b014-48fa-4cb3-773248632706,Species tag for undead that are NOT members of the Undead race
UNDERDARK,60f6b464-752f-4970-a855-f729565b5e07,60f6b464-752f-4970-55a8-29f75b56075e,Character visually belongs to an Underdark race
UNDERDARK_EXILE,22097482-335b-43bb-9eb0-55fa7883b1e6,22097482-335b-43bb-b09e-fa558378e6b1,
UNLOAD_WITH_LEVELTEMPLATE,87572f4a-8462-4042-a06a-caba1e0eb2cb,87572f4a-8462-4042-6aa0-baca0e1ecbb2,Used to mark that this object should not be moved to the main level when the parent levelmplate is unloaded by Osiris% and will thus be unloaded
URCHIN,2faee476-d77b-42a7-a4c6-2b9ac934673c,2faee476-d77b-42a7-c6a4-9a2b34c93c67,|You grew up on the streets alone% orphaned% and poor. You've survived despite all odds% and did so through cunning% strength% speed% or some combination of each.|
VAMPIRE,f6662b6e-b3bf-468e-82cb-402247176a1b,f6662b6e-b3bf-468e-cb82-224017471b6a,
VEGETABLE,93267e98-b748-47c9-94b9-142decce3de5,93267e98-b748-47c9-b994-2d14ceece53d,Food/Consumable
VETERAN_MENTOR,5666d6ce-21d5-491f-8833-2650b15a699d,5666d6ce-21d5-491f-3388-50265ab19d69,
VFX_ASHPILE_LARGE,0a9ff41b-d599-4d51-bfbc-2389475ec883,0a9ff41b-d599-4d51-bcbf-89235e4783c8,
VFX_ASHPILE_MEDIUM,0a79a905-d41f-401f-a0e4-a2401143fc17,0a79a905-d41f-401f-e4a0-40a2431117fc,
VFX_BLOOD_ACID,a171ef78-79b3-4512-a648-ca28fe06f60b,a171ef78-79b3-4512-48a6-28ca06fe0bf6,
VFX_BLOOD_GREEN,f791b866-0cc4-48e9-ba4b-80d356a49387,f791b866-0cc4-48e9-4bba-d380a4568793,
VFX_BLOOD_SILVER,9d0fd44c-2495-44db-a184-4ca824832f3e,9d0fd44c-2495-44db-84a1-a84c83243e2f,
VFX_BLOOD_SKELETON,5ae94f72-939d-45c9-83b2-8a20a626e371,5ae94f72-939d-45c9-b283-208a26a671e3,
VFX_DEAD_WISP,f31d1582-9498-4a92-8559-def7a3222aef,f31d1582-9498-4a92-5985-f7de22a3ef2a,|Used for dead wisp VFX.|
VFX_KNOCK_HATCH,a89ed58f-4f71-4fe5-b0e2-41c027e699c4,a89ed58f-4f71-4fe5-e2b0-c041e627c499,Knock spell VFX for hatches
VFX_KNOCK_LARGE,b451184e-bb49-450e-9e77-d82d0e20a5e7,b451184e-bb49-450e-779e-2dd8200ee7a5,Knock spell VFX for large objects
VFX_KNOCK_MEDIUM,c61c8907-8f50-46ab-9bdb-6fde97913a39,c61c8907-8f50-46ab-db9b-de6f9197393a,Knock spell VFX for medium objects
VFX_KNOCK_SMALL,9b6f9531-c2d3-47b2-9153-861425152eb3,9b6f9531-c2d3-47b2-5391-14861525b32e,Knock spell VFX for small objects
VFX_MOONLANTERN_POLE,a3a713b6-f06a-401d-a5e5-0b878fdb472e,a3a713b6-f06a-401d-e5a5-870bdb8f2e47,
VFX_OLIVER_OWLBEAR,ed37b9f1-16ee-44cb-a833-e433d36ab906,ed37b9f1-16ee-44cb-33a8-33e46ad306b9,Used to apply the purple-ish VFX that indicates that this creature was summoned by Oliver. For the Lifting the Curse quest.
VFX_OLIVER_SHADOW,b20686d0-1b08-4187-b55e-6a3e5a6fdabd,b20686d0-1b08-4187-5eb5-3e6a6f5abdda,Used to apply the purple-ish VFX that indicates that this creature was summoned by Oliver. For the Lifting the Curse quest.
VFX_OLIVER_SHADOWMASTIFF,04674772-1ca1-4a3d-a2d1-2b9e28efc5d8,04674772-1ca1-4a3d-d1a2-9e2bef28d8c5,Used to apply the purple-ish VFX that indicates that this creature was summoned by Oliver. For the Lifting the Curse quest.
VFX_RAGE,2dcbb93b-28fb-4805-8b7a-028f90171663,2dcbb93b-28fb-4805-7a8b-8f0217906316,Rage causes VFX of the spells change
VFX_SNEAKING,2c9222d8-0db3-481c-b70f-78e6243edf69,2c9222d8-0db3-481c-0fb7-e6783e2469df,
VLAAKITH,d84b4081-6800-45f9-b03f-16dba592c75d,d84b4081-6800-45f9-3fb0-db1692a55dc7,Player or NPC worships Vlaakith.
VO_DO_NOT_RECORD,3844a596-bf41-4cfe-a6d0-64d0ded9a07e,3844a596-bf41-4cfe-d0a6-d064d9de7ea0,Used to make sure VO is not recorded for a node
VO_IGNORE_GENDER,057ca665-7d1c-4cef-a29d-bb00d5a1059b,057ca665-7d1c-4cef-9da2-00bba1d59b05,Indicates to ignore gender filtering for this character
VO_POSTPROCESS,eae44d86-3321-4a0a-811d-4fd8e48b5723,eae44d86-3321-4a0a-1d81-d84f8be42357,a Tag that indicates that this character will need Voice Processing on thier voice
VOLO_SLAYER,f09707c1-7c58-4611-a06b-ce34dd2826c6,f09707c1-7c58-4611-6ba0-34ce28ddc626,This is used to give the Slayer the special volo additional ability.
WARFORGED,54a4726b-9399-4e8e-825e-42c60273939e,54a4726b-9399-4e8e-5e82-c64273029e93,Character looks like a warforged
WARLOCK,5804f55a-93f7-4281-9512-8d548a9e2a22,5804f55a-93f7-4281-1295-548d9e8a222a,A wielder of magic that is derived from a bargain with an extraplanar entity.
WARLOCK_ARCHFEY,86de94fa-91a2-4abb-8601-f2ad96c70659,86de94fa-91a2-4abb-0186-adf2c7965906,
WARLOCK_FIEND,fbe3ee5d-1bb8-4c0b-a18c-26386101a680,fbe3ee5d-1bb8-4c0b-8ca1-3826016180a6,
WARLOCK_GREAT_OLD_ONE,cdad1fc1-352b-4441-82f2-73d8433e42ea,cdad1fc1-352b-4441-f282-d8733e43ea42,
WATERDAVIAN_MAGUS,b20cb269-417c-4a01-9f00-4c0f493f47fa,b20cb269-417c-4a01-009f-0f4c3f49fa47,
WEIGHT_GARGANTUAN,7f26284a-0c98-48d8-85f3-6c7ab52997df,7f26284a-0c98-48d8-f385-7a6c29b5df97,Gargantuan Weight Category
WEIGHT_HUGE,5e77c1e9-5dbf-4b24-a616-80b5740e77b5,5e77c1e9-5dbf-4b24-16a6-b5800e74b577,Huge Weight Category
WEIGHT_LARGE,346b447c-93ba-426c-acf5-da9244fb22ec,346b447c-93ba-426c-f5ac-92dafb44ec22,Large Weight Category
WEIGHT_MEDIUM,653cb906-38d1-4b80-b598-00b064efff3d,653cb906-38d1-4b80-98b5-b000ef643dff,Medium Weight Category
WEIGHT_SMALL,7e99123d-6833-4461-9b4a-b5e281586734,7e99123d-6833-4461-4a9b-e2b558813467,Small Weight Category
WEIGHT_TINY,9360d001-0cef-49e0-a2e0-4d715d4976ea,9360d001-0cef-49e0-e0a2-714d495dea76,Tiny Weight Category
WILDSHAPE,04ae77c4-f708-4ffa-8b8c-763b062a2e6e,04ae77c4-f708-4ffa-8c8b-3b762a066e2e,
WINDUPTOY,ccc174af-46e1-452b-a177-8d33579a3b36,ccc174af-46e1-452b-77a1-338d9a57363b,Species tag
WIZARD,6fe3ae27-dc6c-4fc9-9245-710c790c396c,6fe3ae27-dc6c-4fc9-4592-0c710c796c39,A scholarly magic-user capable of manipulating the structures of reality.
WIZARD_NECROMANCY,90d7fbd5-1264-4bd6-93ba-67c2116e6ab0,90d7fbd5-1264-4bd6-ba93-c2676e11b06a,
WOLF,5f38a755-e386-4a3a-a145-d22c9d6bf6b7,5f38a755-e386-4a3a-45a1-2cd26b9db7f6,Species tag
WOOD,4ddafc45-7b85-4ae3-a616-8f4a228d04ed,4ddafc45-7b85-4ae3-16a6-4a8f8d22ed04,Used To mark movable items to play sounds according to the material
WOODELF,889e0db5-d03e-4b63-86d7-13418f69729f,889e0db5-d03e-4b63-d786-4113698f9f72,|Wood Elf|
WOODHALFELF,5ffb703c-3ef4-493b-966d-749bc038f6bd,5ffb703c-3ef4-493b-6d96-9b7438c0bdf6,|Wood Half-Elf|
WOODWOAD,84906b84-1c8a-44d5-b40e-0301920a8727,84906b84-1c8a-44d5-0eb4-01030a922787,
WOODWOAD_CLUB,21a90b16-03ab-43c3-b145-020eb9ccbef9,21a90b16-03ab-43c3-45b1-0e02ccb9f9be,
WORG,4cdfd238-10eb-4b06-945f-f9a4b865179b,4cdfd238-10eb-4b06-5f94-a4f965b89b17,Subspecies tag
WPN_BATTLEAXE,7609654e-b213-410d-b08f-6d2930da6411,7609654e-b213-410d-8fb0-296dda301164,
WPN_CLUB,9b333d67-365f-41fa-80b2-08e86588e9ac,9b333d67-365f-41fa-b280-e8088865ace9,
WPN_DAGGER,7490e5d0-d346-4b0e-80c6-04e977160863,7490e5d0-d346-4b0e-c680-e90416776308,
WPN_DART,c23ac9ef-5b47-4c2d-8ce5-7b60a8b34787,c23ac9ef-5b47-4c2d-e58c-607bb3a88747,
WPN_FLAIL,5d7b1304-6d20-4d60-ba1b-0fbb491bfc18,5d7b1304-6d20-4d60-1bba-bb0f1b4918fc,
WPN_GLAIVE,7a15ea4f-cb00-4201-8e7f-024627e3d014,7a15ea4f-cb00-4201-7f8e-4602e32714d0,
WPN_GREATAXE,02da79f5-6f13-4f90-9819-102e37693f48,02da79f5-6f13-4f90-1998-2e106937483f,
WPN_GREATCLUB,ab44887d-0eb0-4fef-bd9d-943ea8971aa2,ab44887d-0eb0-4fef-9dbd-3e9497a8a21a,
WPN_GREATSWORD,aec4ed1a-993b-491f-a2db-640bf11869c1,aec4ed1a-993b-491f-dba2-0b6418f1c169,
WPN_HALBERD,2c74855f-769a-43f5-b6db-48c4c47721ff,2c74855f-769a-43f5-dbb6-c44877c4ff21,
WPN_HAND_CROSSBOW,1c12ee6d-50e2-459f-90c8-ae56701190ce,1c12ee6d-50e2-459f-c890-56ae1170ce90,
WPN_HANDAXE,09dd1e1e-6d9f-4cc6-b514-68e981c80543,09dd1e1e-6d9f-4cc6-14b5-e968c8814305,
WPN_HEAVY_CROSSBOW,2cc23bb9-d777-4265-a34c-333528628b90,2cc23bb9-d777-4265-4ca3-35336228908b,
WPN_JAVELIN,b6e3bfa1-2c63-404f-becb-21d047aacce1,b6e3bfa1-2c63-404f-cbbe-d021aa47e1cc,
WPN_LIGHT_CROSSBOW,a302a8e2-a3f9-41e1-a68c-70a453e65399,a302a8e2-a3f9-41e1-8ca6-a470e6539953,
WPN_LIGHT_HAMMER,edc46cc0-25d0-4da9-bfcb-edba239edcce,edc46cc0-25d0-4da9-cbbf-baed9e23cedc,
WPN_LONGBOW,557d335c-0780-4665-9802-709a7d202dba,557d335c-0780-4665-0298-9a70207dba2d,
WPN_LONGSWORD,96a99a42-ec5d-4081-9d62-c9e3f0057136,96a99a42-ec5d-4081-629d-e3c905f03671,
WPN_MACE,c29fc6ce-0482-420d-a839-41a0bab95c2d,c29fc6ce-0482-420d-39a8-a041b9ba2d5c,
WPN_MAUL,2503012b-9cc4-491c-a068-282f8cea8707,2503012b-9cc4-491c-68a0-2f28ea8c0787,
WPN_MORNINGSTAR,aa4cfcea-aee8-44b9-a460-e7231df796b1,aa4cfcea-aee8-44b9-60a4-23e7f71db196,
WPN_PIKE,ca1a548b-f409-4cad-af5a-dfdd5834c709,ca1a548b-f409-4cad-5aaf-dddf345809c7,
WPN_RAPIER,aeaf4e95-38d7-45ec-8900-40bc9e6106b0,aeaf4e95-38d7-45ec-0089-bc40619eb006,
WPN_SCIMITAR,206f9701-7b24-4eaf-9ac4-a47746c251e2,206f9701-7b24-4eaf-c49a-77a4c246e251,
WPN_SHIELD,dc9e09f0-b2ba-4720-bd28-ee9ddbdef2f1,dc9e09f0-b2ba-4720-28bd-9deededbf1f2,
WPN_SHORTBOW,81197304-7116-4d7b-8ef4-207bbf636682,81197304-7116-4d7b-f48e-7b2063bf8266,
WPN_SHORTSWORD,c826fd1e-4780-43d4-b49b-87f30c060fe6,c826fd1e-4780-43d4-9bb4-f387060ce60f,
WPN_SICKLE,bfdc63bd-b8f6-4eac-9363-0c71882ff46f,bfdc63bd-b8f6-4eac-6393-710c2f886ff4,
WPN_SLING,59c686ae-c70c-453a-a6ce-8ffceb82026d,59c686ae-c70c-453a-cea6-fc8f82eb6d02,
WPN_SPEAR,fef6b399-19da-4d4b-b1ec-c79dff7f46c3,fef6b399-19da-4d4b-ecb1-9dc77fffc346,
WPN_STAVE,00a09d42-c23c-48b0-90cc-c67f6cbd9e3d,00a09d42-c23c-48b0-cc90-7fc6bd6c3d9e,
WPN_TRIDENT,c808f076-4a0f-422a-97db-e985ce35f3f9,c808f076-4a0f-422a-db97-85e935cef9f3,
WPN_VFX_AXE_LARGE,3db6e0f6-1af6-4155-b5c8-c84a4abc5067,3db6e0f6-1af6-4155-c8b5-4ac8bc4a6750,
WPN_VFX_AXE_SMALL,11101253-7810-4806-b689-dc216a3ecdc2,11101253-7810-4806-89b6-21dc3e6ac2cd,
WPN_VFX_BOW,bb363e2e-9a11-4828-80cb-8409e347ff8a,bb363e2e-9a11-4828-cb80-098447e38aff,
WPN_VFX_DAGGER,0006ca6f-28f9-48e9-9f34-3deb32ff0fef,0006ca6f-28f9-48e9-349f-eb3dff32ef0f,
WPN_VFX_HAMMER_LARGE,d931bca0-7d04-42b0-971a-7d5b236adad2,d931bca0-7d04-42b0-1a97-5b7d6a23d2da,
WPN_VFX_HAMMER_SMALL,d72c59a0-a9a5-482b-8ebb-c1f2e7e9eab0,d72c59a0-a9a5-482b-bb8e-f2c1e9e7b0ea,
WPN_VFX_LONGBLADE,ef13fc1c-dd55-4167-ab82-88059e5798f3,ef13fc1c-dd55-4167-82ab-0588579ef398,
WPN_VFX_QUARTERSTAFF,0b1663f7-ebdd-4f63-9c03-d310ac8036ed,0b1663f7-ebdd-4f63-039c-10d380aced36,
WPN_VFX_SHORTBLADE,9e3ed11b-61c4-4540-8c26-13168c8dc0d0,9e3ed11b-61c4-4540-268c-16138d8cd0c0,
WPN_VFX_SHORTBLADE_SLASH,0b8538bc-9d96-41de-93c0-223b581263f4,0b8538bc-9d96-41de-c093-3b221258f463,
WPN_VFX_SPEAR,6a584605-6605-497b-bd6f-d38d07af6d16,6a584605-6605-497b-6fbd-8dd3af07166d,
WPN_WAR_PICK,eed87cdb-c5ee-45c2-9a5a-6949dce87a1e,eed87cdb-c5ee-45c2-5a9a-4969e8dc1e7a,
WPN_WARHAMMER,1dff197e-b74c-4173-94d3-e1323239556c,1dff197e-b74c-4173-d394-32e139326c55,
WYLL,facf82dc-a6e1-4720-a0bd-6efde960dc5f,facf82dc-a6e1-4720-bda0-fd6e60e95fdc,|Wyll% the superhero warlock|
WYLL_DEVIL,5e844f0e-d822-4210-a28e-6af149a7bd4b,5e844f0e-d822-4210-8ea2-f16aa7494bbd,|Wyll is in devil form|
WYR_CIRCUS_CHEESE,6c06f5e4-d4fa-498a-91b9-e1ed98773e92,6c06f5e4-d4fa-498a-b991-ede17798923e,
WYR_PUZZLEBRAZIER,b8c31431-3412-4e93-b648-df5208deca34,b8c31431-3412-4e93-48b6-52dfde0834ca,
WYR_PUZZLEPAINTING,b05da0e7-999e-4de2-a590-15414c810cd9,b05da0e7-999e-4de2-90a5-4115814cd90c,
WYR_WYRMWAY_PUZZLES_ENTRANCE_GALE_MINSC,ade20608-45b9-449f-aef4-3fa34216cd1b,ade20608-45b9-449f-f4ae-a33f16421bcd,
YONDALLA,4335093d-2fa7-4775-a4cc-bc17b5d16e5a,4335093d-2fa7-4775-cca4-17bcd1b55a6e,Player or NPC worships Yondalla.
YUANTIPUREBLOOD,1ff4bf9e-a8dd-4627-8142-f60b3aa7123e,1ff4bf9e-a8dd-4627-4281-0bf6a73a3e12,Character looks like a yuan-ti pureblood
ZARIELTIEFLING,ab677895-e08a-479f-a043-eac2d8447188,ab677895-e08a-479f-43a0-c2ea44d88871,|Zariel Tiefling|
ZHENTRECRUIT,7ba800bc-5a08-428c-bb72-0fa2b61e2673,7ba800bc-5a08-428c-72bb-a20f1eb67326,Player has been recruited by the Zhentarim.
ZOMBIE,6181b81c-b910-4e1c-b9ec-5099ac210ae7,6181b81c-b910-4e1c-ecb9-995021ace70a,A tag to identify zombies so that their combat fallback AD works as intended.
